Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Status
rest-assured-arctic-gentle-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-arctic-gentle-base-set-18,50000,,100,continue,manual,21969,,TRUE,TRUE,,,,,FALSE,Arctic Gentle Base Set,Arctic Gentle Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-arctic-gentle-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-arctic-gentle-base-set-19,50000,,100,continue,manual,23799,,TRUE,TRUE,,,,,FALSE,Arctic Gentle Base Set,Arctic Gentle Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-arctic-gentle-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-arctic-gentle-base-set-20,50000,,100,continue,manual,28119,,TRUE,TRUE,,,,,FALSE,Arctic Gentle Base Set,Arctic Gentle Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,Body Balance Base Set,"<h3>Body Balance Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Evolution Pocket Spring Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-body-balance-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-body-balance-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/evolution/body-balance/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/evolution/body-balance/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-body-balance-base-set-1,50000,,100,continue,manual,11099,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Cambridge_Bed_Set.jpg,1,Body Balance Base Set,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-body-balance-base-set-2,50000,,100,continue,manual,12639,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-body-balance-base-set-3,50000,,100,continue,manual,15189,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-body-balance-base-set-4,50000,,100,continue,manual,16499,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-body-balance-base-set-5,50000,,100,continue,manual,20379,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-6,50000,,100,continue,manual,9449,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-7,50000,,100,continue,manual,10809,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-8,50000,,100,continue,manual,13159,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-9,50000,,100,continue,manual,14419,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-10,50000,,100,continue,manual,17069,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-body-balance-base-set-11,50000,,100,continue,manual,11989,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-body-balance-base-set-12,50000,,100,continue,manual,13649,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-body-balance-base-set-13,50000,,100,continue,manual,16409,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-body-balance-base-set-14,50000,,100,continue,manual,17819,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-body-balance-base-set-15,50000,,100,continue,manual,22009,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-16,50000,,100,continue,manual,10209,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-17,50000,,100,continue,manual,11679,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-18,50000,,100,continue,manual,14219,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-19,50000,,100,continue,manual,15579,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-body-balance-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Evolution Pocket Spring Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Mattress Only,rest-assured-body-balance-base-set-20,50000,,100,continue,manual,18439,,TRUE,TRUE,,,,,FALSE,Body Balance Base Set,Body Balance Base Set by Rest Assured. Official Evolution Pocket Spring Collection collection.,active
rest-assured-turnberry-base-set,Turnberry Base Set,"<h3>Turnberry Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Heritage Bonnel Coil Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://restassured.co.za/our-ranges/heritage/turnberry/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/heritage/turnberry/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-turnberry-base-set-1,50000,,100,continue,manual,6339,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Turnberry_Bed_Set.jpg,1,Turnberry Base Set,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-turnberry-base-set-2,50000,,100,continue,manual,7069,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-turnberry-base-set-3,50000,,100,continue,manual,8419,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-turnberry-base-set-4,50000,,100,continue,manual,8989,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-turnberry-base-set-5,50000,,100,continue,manual,11689,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-turnberry-base-set-6,50000,,100,continue,manual,6849,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-turnberry-base-set-7,50000,,100,continue,manual,7639,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-turnberry-base-set-8,50000,,100,continue,manual,9099,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-turnberry-base-set-9,50000,,100,continue,manual,9709,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-turnberry-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-turnberry-base-set-10,50000,,100,continue,manual,12629,,TRUE,TRUE,,,,,FALSE,Turnberry Base Set,Turnberry Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,York Base Set,"<h3>York Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Heritage Bonnel Coil Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-york-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-york-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/heritage/york/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/heritage/york/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-york-base-set-1,50000,,100,continue,manual,5859,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Turnberry_Bed_Set.jpg,1,York Base Set,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-york-base-set-2,50000,,100,continue,manual,6509,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-york-base-set-3,50000,,100,continue,manual,7739,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-york-base-set-4,50000,,100,continue,manual,8149,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-york-base-set-5,50000,,100,continue,manual,10819,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-york-base-set-6,50000,,100,continue,manual,6329,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-york-base-set-7,50000,,100,continue,manual,7029,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-york-base-set-8,50000,,100,continue,manual,8359,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-york-base-set-9,50000,,100,continue,manual,8799,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-york-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-york-base-set-10,50000,,100,continue,manual,11689,,TRUE,TRUE,,,,,FALSE,York Base Set,York Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,Weightmaster Base Set,"<h3>Weightmaster Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Heritage Bonnel Coil Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-weightmaster-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-weightmaster-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/heritage/weightmaster/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/heritage/weightmaster/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-1,50000,,100,continue,manual,9059,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Turnberry_Bed_Set.jpg,1,Weightmaster Base Set,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-2,50000,,100,continue,manual,12209,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-3,50000,,100,continue,manual,13449,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-4,50000,,100,continue,manual,16599,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-5,50000,,100,continue,manual,9789,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-6,50000,,100,continue,manual,13189,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-7,50000,,100,continue,manual,14529,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-weightmaster-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-weightmaster-base-set-8,50000,,100,continue,manual,17929,,TRUE,TRUE,,,,,FALSE,Weightmaster Base Set,Weightmaster Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,MQ10 Base Set,"<h3>MQ10 Base Set</h3>
<p><strong>Manufacturer:</strong> Rest Assured<br/>
<strong>Range:</strong> Heritage Bonnel Coil Collection</p>
<h4>Official Product Links & Guidelines:</h4>
<ul>
  <li><a href=""https://www.bedsonline.co.za/product/rest-assured-mq10-queen/"" target=""_blank"" rel=""noopener noreferrer"">https://www.bedsonline.co.za/product/rest-assured-mq10-queen/</a></li>
  <li><a href=""https://restassured.co.za/our-ranges/heritage/mq10/"" target=""_blank"" rel=""noopener noreferrer"">https://restassured.co.za/our-ranges/heritage/mq10/</a></li>
</ul>
",Rest Assured,Furniture > Beds & Accessories > Mattresses,Beds & Mattresses,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-mq10-base-set-1,50000,,100,continue,manual,7459,,TRUE,TRUE,,https://wondrous-baklava-e13b07.netlify.app/assets/products/rest_assured_Rest_Assured_Turnberry_Bed_Set.jpg,1,MQ10 Base Set,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Three Quarter (107cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-mq10-base-set-2,50000,,100,continue,manual,8349,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-mq10-base-set-3,50000,,100,continue,manual,10009,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Queen (152cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-mq10-base-set-4,50000,,100,continue,manual,10769,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,King (183cm),Length,Standard (188cm),Configuration,Bed Set,rest-assured-mq10-base-set-5,50000,,100,continue,manual,13739,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Single (91cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-mq10-base-set-6,50000,,100,continue,manual,8059,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Three Quarter (107cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-mq10-base-set-7,50000,,100,continue,manual,9019,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
rest-assured-mq10-base-set,,,,Furniture > Beds & Accessories > Mattresses,,"Rest Assured, Heritage Bonnel Coil Collection",TRUE,Size,Double (137cm),Length,Extra Length (200cm),Configuration,Bed Set,rest-assured-mq10-base-set-8,50000,,100,continue,manual,10809,,TRUE,TRUE,,,,,FALSE,MQ10 Base Set,MQ10 Base Set by Rest Assured. Official Heritage Bonnel Coil Collection collection.,active
